CD_SETOR,CD_QUADRA,CD_FACE,NM_TIP_LOG,NM_TIT_LOG,NM_LOG,TOT_RES,TOT_GERAL
"352940105000941","004","001",RUA,SANTA,HELENA,"72","80"
"352940105000941","004","002",RUA,,DOS BANDEIRANTES,"0","0"
"352940105000941","004","003",AVENIDA,BARAO,DE MAUA,"4","48"
"352940105000941","004","004",RUA,DOUTOR,LUIS DE ARAUJO LIMA,"0","1"
"352940105000941","004","007",RUA,PREFEITO,ENNIO BRANCALION,"2","3"
"352940105000941","005","001",RUA,,LUIS MARIANI,"0","0"
"352940105000941","005","002",RUA,PREFEITO,ENNIO BRANCALION,"0","1"
"352940105000941","005","003",AVENIDA,BARAO,DE MAUA,"0","6"
"352940105000941","005","004",RUA,VEREADOR,ANGELO GIANONI,"0","2"
"352940105000941","006","001",RUA,,LUIS MARIANI,"0","2"
"352940105000941","006","002",RUA,VEREADOR,ANGELO GIANONI,"4","16"
"352940105000941","006","003",AVENIDA,BARAO,DE MAUA,"2","14"
"352940105000941","006","004",RUA,VEREADOR,FERNANDO ZANELLA,"0","8"
"352940105000941","007","001",RUA,,LUIS MARIANI,"0","2"
"352940105000941","007","002",RUA,VEREADOR,FERNANDO ZANELLA,"0","7"
"352940105000941","007","003",RUA,,JOAO PAES DA SILVA NETO,"1","3"
"352940105000941","007","004",RUA,,JOAO PAES DA SILVA NETO,"0","2"
"352940105000941","007","005",RUA,VEREADOR,FERNANDO ZANELLA,"0","8"
"352940105000941","007","006",AVENIDA,BARAO,DE MAUA,"0","9"
"352940105000941","007","007",AVENIDA,,MARIO COVAS JUNIOR,"0","4"
"352940105000941","008","001",AVENIDA,,ANTONIA ROSA FIORAVANTI,"0","1"
"352940105000941","008","002",AVENIDA,,MARIO COVAS JUNIOR,"0","0"
"352940105000941","008","003",RUA,,DO COMERCIO,"0","1"
"352940105000941","009","001",RUA,,DO COMERCIO,"0","0"
"352940105000941","009","002",AVENIDA,BARAO,DE MAUA,"6","21"
"352940105000941","009","003",RUA,PREFEITO,AMERICO PERRELA,"0","10"
"352940105000941","010","001",RUA,,DO COMERCIO,"0","0"
"352940105000941","010","002",RUA,PREFEITO,AMERICO PERRELA,"0","1"
"352940105000941","010","003",RUA,,GUIDO MONTEGGIA,"0","0"
"352940105000941","010","004",RUA,,VITORIA,"0","0"
"352940105000941","011","001",RUA,,DO COMERCIO,"0","1"
"352940105000941","011","002",RUA,,VITORIA,"5","7"
"352940105000941","011","003",RUA,,GUIDO MONTEGGIA,"0","1"
"352940105000941","011","004",RUA,,ARMANDO GRECCO,"0","0"
"352940105000941","012","001",RUA,,GUIDO MONTEGGIA,"7","19"
"352940105000941","012","002",RUA,PREFEITO,AMERICO PERRELA,"0","7"
"352940105000941","012","003",RUA,,RUI BARBOSA,"3","112"
"352940105000941","012","004",RUA,,ARMANDO GRECCO,"6","9"
"352940105000941","014","001",RUA,,DO COMERCIO,"0","0"
"352940105000941","014","002",RUA,,ARMANDO GRECCO,"0","1"
"352940105000941","014","003",RUA,,RUI BARBOSA,"0","0"
"352940105000941","014","004",RUA,PREFEITO,AMERICO PERRELLA,"0","15"
"352940105000941","014","008",VIADUTO,PRESIDENTE,JUCELINO KUBTSHECK OLIVEIRA,"0","0"
"352940105000941","014","009",AVENIDA,,ALBERTO SOARES SAMPAIO,"0","0"
"352940105000941","014","010",RUA,,TIRADENTES,"0","0"
"352940105000941","014","011",RUA,,TIRADENTES,"0","0"
"352940105000941","014","012",AVENIDA,,ANTONIA ROSA FIORAVANTI,"0","0"
"352940105000943","001","001",RUA,,AUGUSTO WALENDY,"5","5"
"352940105000943","001","002",RUA,BARAO,DE BOCAINA,"37","37"
"352940105000943","001","004",RUA,BARAO,DE BOCAINA,"41","42"
"352940105000943","001","005",RUA,,AUGUSTO WALENDY,"5","5"
"352940105000943","001","006",AVENIDA,,ITAPARK,"40","87"
"352940105000943","001","007",VIELA,,MONTE ALTO,"2","2"
"352940105000943","001","008",RUA,DOUTOR,LUIZ CAMARGO ARANHA,"69","72"
"352940105000944","001","001",RUA,,DAS LARANJEIRAS,"0","0"
"352940105000944","001","002",RUA,,DAS LARANJEIRAS,"0","0"
"352940105000944","001","003",VIELA,,ILHA DO MAR,"0","0"
"352940105000944","001","004",VIELA,,ILHA DO MAR,"0","0"
"352940105000944","001","005",RUA,,SEM DENOMINACAO,"0","0"
"352940105000944","001","006",RUA,,SEM DENOMINACAO,"0","0"
"352940105000945","001","001",VIELA,,ANAYR SVEZZIA,"0","0"
"352940105000945","001","002",RUA,,ANGELIM MILANEZ,"0","0"
"352940105000946","009","001",VIELA,,"2","0","0"
"352940105000946","009","002",ESTRADA,,DO CARNEIRO,"0","0"
"352940105000946","009","003",RUA,,ANGELIM MILANEZ,"0","0"
"352940105000946","009","004",RUA,,ANTENOR DE SOUSA,"0","0"
"352940105000946","010","001",RUA,,ANTENOR DE SOUSA,"0","0"
"352940105000946","010","002",RUA,,ANGELIM MILANEZ,"0","0"
"352940105000946","010","003",VIELA,,ANAIR SVEZZIA,"0","0"
"352940105000946","010","004",VIELA,,ANAIR SVEZZIA,"0","0"
"352940105000947","002","001",RUA,,ANDIRA,"7","9"
"352940105000947","002","002",ESTRADA,,ADUTORA RIO CLARO,"41","54"
"352940105000947","002","003",RUA,,AVAI,"39","44"
"352940105000948","001","002",VIA,,INTERNA,"330","330"
"352940105000949","001","001",RUA,,MARIO AGOSTINHO BEDESCHI,"104","104"
"352940105000950","001","001",RUA,,ZUMBI DOS PALMARES,"120","120"
"352940105000950","001","002",RUA,,RENNE DE OLIVEIRA GRECCO,"0","0"
"352940105000950","001","003",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105000951","007","001",RUA,,ZUMBI DOS PALMARES,"160","160"
"352940105000951","007","002",AVENIDA,PAPA,JOAO XXII,"0","0"
"352940105000952",,,,,,,
"352940105000952",,,,,,,
"352940105000952","002","001",VIELA,,ELIAS BERTULINO DOS SANTOS,"54","62"
"352940105000952","002","002",VIELA,,SEM DENOMINACAO 2,"0","0"
"352940105000952","002","003",VIELA,,SEM DENOMINACAO 2,"0","0"
"352940105000952","002","004",VIELA,,SEM DENOMINACAO 2,"0","0"
"352940105000952","002","005",VIELA,,ELIAS BERTULINO DOS SANTOS,"8","10"
"352940105000952","002","014",RUA,,ANGELINO DE GENARO,"20","20"
"352940105000952","002","015",RUA,,EDMIR BOZZATO,"23","24"
"352940105000952","002","016",RUA,,CAETANO ALLETO,"26","28"
"352940105000953","002","006",VIELA,,ELIAS BERTULINO DOS SANTOS,"10","12"
"352940105000953","002","007",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000953","002","008",RUA,,OSWALDO ELIAS,"0","0"
"352940105000953","002","009",VIELA,,SEM DENOMINACAO 3,"8","8"
"352940105000953","002","010",VIELA,,SEM DENOMINACAO 3,"7","7"
"352940105000953","002","011",RUA,,OSWALDO ELIAS,"32","35"
"352940105000953","002","012",RUA,,MARCELO OLIVEIRA PACOLLA,"0","0"
"352940105000953","002","013",RUA,,MARCELO OLIVEIRA PACOLLA,"0","0"
"352940105000953","002","014",RUA,,OSWALDO ELIAS,"0","0"
"352940105000953","002","015",RUA,,ANGELINO DE GENARO,"0","0"
"352940105000954","007","001",RUA,PRINCESA,ISABEL,"12","16"
"352940105000954","007","002",RUA,ALMIRANTE,TAMANDARE,"6","9"
"352940105000954","007","003",RUA,,SANTOS DUMONT,"11","15"
"352940105000954","007","004",RUA,,DOS BANDEIRANTES,"2","3"
"352940105000954","008","001",AVENIDA,DOUTOR,GETULIO VARGAS,"2","24"
"352940105000954","008","002",RUA,ALMIRANTE,TAMANDARE,"8","13"
"352940105000954","008","003",RUA,PRINCESA,ISABEL,"29","38"
"352940105000954","008","004",RUA,,DOS BANDEIRANTES,"3","6"
"352940105000954","009","001",RUA,PRINCESA,ISABEL,"6","9"
"352940105000954","009","002",RUA,,DOS BANDEIRANTES,"5","13"
"352940105000954","009","003",RUA,,SANTOS DUMONT,"9","11"
"352940105000954","009","004",RUA,,MANOEL PEDRO JUNIOR,"2","8"
"352940105000954","010","001",AVENIDA,DOUTOR,GETULIO VARGAS,"3","25"
"352940105000954","010","002",RUA,,DOS BANDEIRANTES,"2","10"
"352940105000954","010","003",RUA,PRINCESA,ISABEL,"2","15"
"352940105000954","010","004",RUA,,MANOEL PEDRO JUNIOR,"1","22"
"352940105000955","006","001",RUA,,SANTOS DUMONT,"5","5"
"352940105000955","006","002",RUA,ALMIRANTE,TAMANDARE,"47","52"
"352940105000955","006","003",RUA,,ALVARES MACHADO,"9","12"
"352940105000955","006","004",RUA,,DOS BANDEIRANTES,"78","87"
"352940105000956","002","003",RUA,,JOSE DELPOIO,"111","113"
"352940105000956","002","004",AVENIDA,,JOAO VARIN,"11","15"
"352940105000956","002","005",VIELA,,JOAO VARIN,"0","0"
"352940105000956","002","006",RUA,,FRANCISCO JOSE DE ANDRADE,"9","10"
"352940105000956","002","007",RUA,,LAZAR SEGAL,"0","0"
"352940105000956","003","001",AVENIDA,,JOAO VARIN,"35","35"
"352940105000956","003","002",RUA,,FRANCISCO JOSE DE ANDRADE,"0","0"
"352940105000956","003","003",VIELA,,JOAO VARIN,"0","0"
"352940105000957","001","001",AVENIDA,,MARCELO MARCOLINO,"9","12"
"352940105000957","001","002",VIELA,,JOAO VARIN,"0","0"
"352940105000957","001","003",RUA,,FRANCISCO JOSE DE ANDRADE,"0","0"
"352940105000957","001","004",AVENIDA,,JOAO VARIN,"17","18"
"352940105000957","002","001",AVENIDA,,MARCELO MARCOLINO,"86","87"
"352940105000957","002","002",RUA,,LAZAR SEGAL,"7","10"
"352940105000957","002","007",RUA,,FRANCISCO JOSE DE ANDRADE,"0","0"
"352940105000957","002","008",VIELA,,JOAO VARIN,"0","0"
"352940105000958","001","001",RUA,,BENEDITO BUENO,"8","8"
"352940105000958","001","002",AVENIDA,DOM,JOSE GASPAR,"36","43"
"352940105000958","001","003",RUA,,ALFREDO DE SOUZA,"0","0"
"352940105000958","001","004",RUA,,LUIS ANTICO,"0","0"
"352940105000958","001","005",VIELA,,GERALDO EDUARDO DE FREITAS,"0","0"
"352940105000958","004","001",AVENIDA,DOM,JOSE GASPAR,"24","26"
"352940105000958","004","002",RUA,,ALCIDES NOBREGA,"8","9"
"352940105000958","004","003",RUA,,BENEDITO JOSE DE GODOY,"3","3"
"352940105000958","004","004",RUA,,JOAO DOS SANTOS,"10","10"
"352940105000958","005","002",RUA,,OTAVIO PERETTA,"14","17"
"352940105000958","005","003",AVENIDA,DOM,JOSE GASPAR,"1","3"
"352940105000958","005","004",RUA,,JOAO DOS SANTOS,"17","17"
"352940105000958","005","005",RUA,,BENEDITO JOSE DE GODOY,"0","0"
"352940105000958","005","006",RUA,,ALCIDES NOBREGA,"14","16"
"352940105000958","005","007",AVENIDA,DOM,JOSE GASPAR,"21","24"
"352940105000958","005","008",RUA,,BENEDITO BUENO,"8","8"
"352940105000958","005","012",VIELA,,GERALDO EDUARDO DE FREITAS,"0","0"
"352940105000958","005","013",RUA,,OTAVIO PERETTA,"0","0"
"352940105000959","001","001",RUA,,OTAVIO PEREIRA,"5","6"
"352940105000959","001","002",RUA,,OTAVIO PERETTI,"0","0"
"352940105000959","001","003",AVENIDA,,ASSIS BRASIL,"0","1"
"352940105000959","001","004",RUA,,CARLOS MARIO RIMAZZA,"4","5"
"352940105000959","002","001",AVENIDA,,ASSIS BRASIL,"1","4"
"352940105000959","002","002",RUA,,OTAVIO PERETTI,"13","13"
"352940105000959","002","005",RUA,,SEM DENOMINACAO,"0","0"
"352940105000959","002","006",RUA,,LUIS ANTICO,"10","12"
"352940105000959","002","007",RUA,,CARLOS MARIO RIMAZZA,"4","4"
"352940105000959","003","001",RUA,,OTAVIO PERETTI,"0","0"
"352940105000959","003","002",VIELA,,GERALDO EDUARDO DE FREITAS,"0","0"
"352940105000959","003","003",RUA,,LUIS ANTICO,"98","101"
"352940105000959","003","004",RUA,,SEM DENOMINACAO,"0","0"
"352940105000959","005","001",RUA,,OTAVIO PERETTI,"0","0"
"352940105000960","001","006",RUA,,RIVALDO GOES TEIXEIRA,"78","83"
"352940105000960","001","007",RUA,,JOSE VAIROLETE,"3","3"
"352940105000960","001","008",RUA,,PLEWNA,"8","8"
"352940105000960","001","009",RUA,,CARLOS TAMAGNINI,"24","24"
"352940105000960","001","010",RUA,,CARLOS TAMAGNINI,"18","18"
"352940105000960","001","011",RUA,,PLEWNA,"12","12"
"352940105000960","001","012",RUA,,DARCY TORRES,"13","13"
"352940105000961","001","001",AVENIDA,CAPITAO,JOAO,"0","6"
"352940105000961","001","002",RUA,,ANTONIA ALETTO,"2","3"
"352940105000961","001","003",RUA,,HELIO DEPIERI,"14","15"
"352940105000961","001","004",ESCADARIA,,SEM NOME,"0","0"
"352940105000961","001","005",RUA,,RIVALDO GOES TEIXEIRA,"0","0"
"352940105000961","001","013",RUA,,DARCY TORRES,"0","0"
"352940105000961","001","014",RUA,,PLEWNA,"92","93"
"352940105000961","001","015",RUA,,LAMARTINE DELAMARE,"15","15"
"352940105000961","001","016",RUA,,LAMARTINE DELAMARE,"10","10"
"352940105000961","001","017",RUA,,PLEWNA,"3","5"
"352940105000962","001","001",RUA,,LUIS ANTICO,"48","58"
"352940105000962","001","002",RUA,,DIRCEU DE SOUZA,"63","67"
"352940105000962","002","001",RUA,,DIRCEU DE SOUZA,"27","32"
"352940105000962","002","004",RUA,,DANIEL BRUZAMOLINO,"31","33"
"352940105000963","002","002",RUA,,LUIS ANTICO,"25","29"
"352940105000963","002","003",RUA,,REMO BRANCALION,"13","15"
"352940105000963","002","004",RUA,,DANIEL BRUZAMOLINO,"24","24"
"352940105000963","003","001",RUA,,LUIS ANTICO,"10","16"
"352940105000963","003","002",RUA,,ALFREDO DE SOUZA,"12","16"
"352940105000963","003","003",RUA,DOUTOR,ARTHUR DE CARVALHO E SA,"12","14"
"352940105000963","003","004",RUA,,ALCINA DA SILVA BRAGA,"8","9"
"352940105000963","003","005",RUA,,REMO BRANCALION,"5","6"
"352940105000963","004","001",RUA,,ALFREDO DE SOUZA,"10","11"
"352940105000963","004","002",RUA,DOUTOR,ARTHUR DE CARVALHO E SA,"22","24"
"352940105000964","001","004",RUA,,EDSON ERASMO DA SILVA,"95","100"
"352940105000964","001","005",RUA,,ANTONIO LUIZ FERREIRA,"75","78"
"352940105000964","001","006",RUA,,LUIZ VARIM,"0","0"
"352940105000964","001","007",ESTRADA,,GUARACIABA,"0","0"
"352940105000964","001","008",AVENIDA,PAPA,JOAO XXIII,"19","22"
"352940105000964","001","009",RUA,,LEAO MARINHO,"17","19"
"352940105000964","001","010",RUA,,LEAO MARINHO,"11","12"
"352940105000964","001","012",AVENIDA,PAPA,JOAO XXIII,"3","6"
"352940105000965","001","001",TRAVESSA,,GABRIEL PEDROSO CRUZ,"11","11"
"352940105000965","001","002",TRAVESSA,,GABRIEL PEDROSO CRUZ,"17","17"
"352940105000965","001","004",RUA,,EDSON ERASMO DA SILVA,"38","40"
"352940105000965","001","013",RUA,,SEM DENOMINACAO 4,"0","0"
"352940105000965","001","014",RUA,,SEM DENOMINACAO 3,"0","0"
"352940105000965","001","015",RUA,,SEM DENOMINACAO 2,"0","0"
"352940105000965","001","016",RUA,,SEM DENOMINACAO 1,"0","0"
"352940105000965","001","017",RUA,,SEM DENOMINACAO 1,"0","0"
"352940105000965","003","001",RUA,,SEM DENOMINACAO 2,"0","0"
"352940105000965","003","002",RUA,,SEM DENOMINACAO 3,"0","0"
"352940105000965","003","003",RUA,,SEM DENOMINACAO 3,"0","0"
"352940105000965","003","004",RUA,,SEM DENOMINACAO 4,"0","0"
"352940105000965","003","005",RUA,,SEM DENOMINACAO 4,"0","0"
"352940105000966","003","001",VIELA,,JOSE APARECIDO DE CAMPOS,"0","0"
"352940105000966","003","002",RUA,PRESIDENTE MARECHAL,DEODORO DA FONSECA,"61","61"
"352940105000966","003","003",RUA,VICE,PRESIDENTE FRANCISCO ALVARO BUENO DE PAIVA,"0","0"
"352940105000966","003","004",RUA,VICE,PRESIDENTE FRANCISCO ALVARO BUENO DE PAIVA,"0","0"
"352940105000966","004","001",RUA,GENERAL,HASTINFILO DE MOURA,"121","122"
"352940105000966","004","002",RUA,,PEDRO DE TOLEDO,"0","1"
"352940105000966","004","003",RUA,VICE,PRESIDENTE FRANCISCO ALVARO BUENO DE PAIVA,"0","0"
"352940105000966","004","004",RUA,PRESIDENTE MARECHAL,DEODORO DA FONSECA,"0","0"
"352940105000967","001","001",RUA,VICE PRESIDENTE,URBANO SANTOS DA COSTA ARAUJO,"8","10"
"352940105000967","001","002",RUA,VICE,PRESIDENTE FRANCISCO ALVARO BUENO DE PAIVA,"28","30"
"352940105000967","001","003",VIELA,,JOSE APARECIDO DE CAMPOS,"5","5"
"352940105000967","001","004",RUA,VICE,PRESIDENTE FRANCISCO SALVIANO ALVES BRANDAO,"23","25"
"352940105000967","002","001",RUA,VICE PRESIDENTE,URBANO SANTOS DA COSTA ARAUJO,"1","5"
"352940105000967","002","002",RUA,PRESIDENTE MARECHAL,DEODORO DA FONSECA,"25","32"
"352940105000967","002","003",VIELA,,JOSE APARECIDO DE CAMPOS,"0","0"
"352940105000967","002","004",RUA,VICE,PRESIDENTE FRANCISCO ALVARO BUENO DE PAIVA,"30","31"
"352940105000967","005","001",RUA,,LAUDO FERREIRA DE CAMARGO,"0","2"
"352940105000967","005","002",RUA,,PEDRO DE TOLEDO,"0","2"
"352940105000967","005","003",RUA,GENERAL,HASTINFILO DE MOURA,"0","0"
"352940105000967","005","004",RUA,PRESIDENTE MARECHAL,DEODORO DA FONSECA,"0","1"
"352940105000968","004","001",RUA,,AUGUSTO CALHEIRO,"20","23"
"352940105000968","004","002",VIELA,,SEBASTIAO RAVAGNANE,"1","1"
"352940105000968","004","003",RUA,,GERONCIO GREGORIO DA SILVA,"13","23"
"352940105000968","004","004",RUA,,ATAULFO ALVES,"1","6"
"352940105000968","005","001",RUA,,CARMEM MIRANDA,"4","7"
"352940105000968","005","002",VIELA,,SEBASTIAO RAVAGNANE,"3","3"
"352940105000968","005","003",RUA,,AUGUSTO CALHEIRO,"14","20"
"352940105000968","005","004",RUA,,ATAULFO ALVES,"2","12"
"352940105000968","006","001",RUA,,CARMEM MIRANDA,"23","23"
"352940105000968","006","002",RUA,,CARLOS SPERA,"7","13"
"352940105000968","006","003",RUA,,AUGUSTO CALHEIRO,"19","21"
"352940105000968","006","004",VIELA,,SEBASTIAO RAVAGNANE,"3","3"
"352940105000968","007","001",RUA,,AUGUSTO CALHEIRO,"18","20"
"352940105000968","007","002",RUA,,CARLOS SPERA,"10","14"
"352940105000968","007","003",RUA,,GERONCIO GREGORIO DA SILVA,"19","26"
"352940105000968","007","004",VIELA,,SEBASTIAO RAVAGNANE,"1","1"
"352940105000968","010","001",RUA,,ATAULFO ALVES,"0","0"
"352940105000968","010","002",ESTRADA,,DO ORATORIO,"0","0"
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969",,,,,,,
"352940105000969","001","001",ESTRADA,,DO ORATORIO,"0","0"
"352940105000969","001","003",RUA,,DA UNIAO,"0","12"
"352940105000969","001","004",AVENIDA,PRESIDENTE,ARTUR DA COSTA E SILVA,"0","0"
"352940105000969","002","001",RUA,,JORGE MONTELEONE,"20","21"
"352940105000969","002","002",VIELA,,SEBASTIAO RAVAGNANE,"1","1"
"352940105000969","002","003",RUA,,DA UNIAO,"20","23"
"352940105000969","002","004",ESTRADA,,DO ORATORIO,"3","12"
"352940105000969","003","001",RUA,,GERONCIO GREGORIO DA SILVA,"17","26"
"352940105000969","003","002",VIELA,,SEBASTIAO RAVAGNANE,"0","0"
"352940105000969","003","003",RUA,,JORGE MONTELEONE,"13","15"
"352940105000969","003","004",ESTRADA,,DO ORATORIO,"8","15"
"352940105000969","008","001",RUA,,GERONCIO GREGORIO DA SILVA,"15","20"
"352940105000969","008","002",RUA,,CARLOS SPERA,"6","7"
"352940105000969","008","003",RUA,,JORGE MONTELEONE,"21","21"
"352940105000969","008","004",VIELA,,SEBASTIAO RAVAGNANE,"0","0"
"352940105000969","009","001",RUA,,JORGE MONTELEONE,"14","15"
"352940105000969","009","002",RUA,,CARLOS SPERA,"0","2"
"352940105000969","009","003",RUA,,DA UNIAO,"19","21"
"352940105000969","009","004",VIELA,,SEBASTIAO RAVAGNANE,"1","1"
"352940105000969","011","001",ESTRADA,,DO ORATORIO,"0","0"
"352940105000969","011","002",AVENIDA,PRESIDENTE,ARTUR DA COSTA E SILVA,"0","0"
"352940105000969","012","001",AVENIDA,TENENTE,LAURO SODRE,"0","0"
"352940105000969","012","002",ESTRADA,,DO ORATORIO,"0","0"
"352940105000969","013","001",AVENIDA,PRESIDENTE,ARTUR DA COSTA E SILVA,"0","0"
"352940105000969","013","002",ESTRADA,,DO ORATORIO,"0","0"
"352940105000969","013","003",AVENIDA,TENENTE,LAURO SODRE,"0","0"
"352940105000970","001","001",RUA,,ATAULFO ALVES,"4","9"
"352940105000970","001","002",RUA,,VICENTE CELESTINO,"27","28"
"352940105000970","001","003",RUA,,CARLOS SPERA,"6","8"
"352940105000970","001","004",RUA,,NOEL ROSA,"22","23"
"352940105000970","002","001",RUA,,ATAULFO ALVES,"4","6"
"352940105000970","002","002",RUA,,FRANCISCO ALVES,"15","15"
"352940105000970","002","003",RUA,,CARLOS SPERA,"10","10"
"352940105000970","002","004",RUA,,VICENTE CELESTINO,"17","18"
"352940105000970","006","001",RUA,,CARLOS SPERA,"4","6"
"352940105000970","006","002",RUA,,VICENTE CELESTINO,"27","28"
"352940105000970","006","003",VIELA,,CLARA NUNES,"4","4"
"352940105000970","006","004",RUA,,NOEL ROSA,"20","21"
"352940105000971","003","001",RUA,,ATAULFO ALVES,"4","6"
"352940105000971","003","002",RUA,,OSCARITO,"13","15"
"352940105000971","003","003",RUA,,CARLOS SPERA,"7","7"
"352940105000971","003","004",RUA,,FRANCISCO ALVES,"15","17"
"352940105000971","004","001",RUA,,CARLOS SPERA,"10","10"
"352940105000971","004","002",RUA,,OSCARITO,"18","18"
"352940105000971","004","003",VIELA,,CLARA NUNES,"3","3"
"352940105000971","004","004",RUA,,FRANCISCO ALVES,"22","23"
"352940105000971","005","001",RUA,,CARLOS SPERA,"13","13"
"352940105000971","005","002",RUA,,FRANCISCO ALVES,"20","22"
"352940105000971","005","003",VIELA,,CLARA NUNES,"5","5"
"352940105000971","005","004",RUA,,VICENTE CELESTINO,"20","21"
"352940105000972","004","001",RUA,PROFESSORA,MARIA JOSEFINA KUMAN FLAQUER,"17","23"
"352940105000972","004","002",RUA,,OSCARITO,"37","45"
"352940105000972","004","003",VIELA,,JOAO CARCOLA,"1","1"
"352940105000972","004","004",RUA,,FRANCISCO ALVES,"24","29"
"352940105000972","005","001",VIELA,,JOAO CARCOLA,"5","5"
"352940105000972","005","002",RUA,,OSCARITO,"36","42"
"352940105000972","005","003",RUA,,FRANCISCO ALVES,"38","41"
"352940105000973","001","001",RUA,,ZEQUINHA DE ABREU,"14","15"
"352940105000973","001","002",RUA,,KALLIL FILHO,"13","14"
"352940105000973","001","003",RUA,PROFESSORA,MARIA JOSEFINA KULLMAN FLAQUER,"8","9"
"352940105000973","001","004",RUA,,OSCARITO,"17","27"
"352940105000973","002","001",RUA,,ZEQUINHA DE ABREU,"4","4"
"352940105000973","002","002",RUA,,DOLORES DURAN,"6","6"
"352940105000973","002","003",RUA,PROFESSORA,MARIA JOSEFINA KULLMAN FLAQUER,"12","12"
"352940105000973","002","004",RUA,,KALLIL FILHO,"7","9"
"352940105000973","003","001",RUA,PROFESSORA,MARIA JOSEFINA KULLMAN FLAQUER,"9","10"
"352940105000973","003","002",RUA,,KALLIL FILHO,"25","27"
"352940105000973","003","003",RUA,,OSCARITO,"36","44"
"352940105000973","006","001",RUA,,OSCARITO,"18","22"
"352940105000973","006","002",RUA,,KALLIL FILHO,"17","18"
"352940105000973","006","003",RUA,PROFESSORA,MARIA JOSEFINA KULLMAN FLAQUER,"3","3"
"352940105000973","006","004",RUA,,DOLORES DURAN,"0","0"
"352940105000974","001","001",RUA,PROFESSORA,MARIA JOSEFINA KUMAN FLAQUER,"14","17"
"352940105000974","001","002",RUA,,CARMEM MIRANDA,"26","29"
"352940105000974","001","003",VIELA,,JOAO CARCOLA,"0","0"
"352940105000974","001","004",RUA,,AUGUSTO CALHEIRO,"25","25"
"352940105000974","002","001",VIELA,,JOAO CARCOLA,"0","0"
"352940105000974","002","002",RUA,,CARMEM MIRANDA,"41","43"
"352940105000974","002","003",VIELA,,IDALIA CAVALCANTE DE SANTANA,"1","1"
"352940105000974","002","004",RUA,,AUGUSTO CALHEIRO,"39","43"
"352940105000975",,,,,,,
"352940105000975",,,,,,,
"352940105000975",,,,,,,
"352940105000975",,,,,,,
"352940105000975","003","001",VIELA,,IDALIA CAVALCANTE DE SANTANA,"3","4"
"352940105000975","003","002",RUA,,CARMEM MIRANDA,"42","47"
"352940105000975","003","003",RUA,,JORGE DA SILVA,"25","27"
"352940105000975","003","004",RUA,,AUGUSTO CALHEIRO,"28","31"
"352940105000975","004","001",RUA,,JORGE DA SILVA,"16","16"
"352940105000975","004","002",RUA,,CARMEM MIRANDA,"27","27"
"352940105000975","004","003",RUA,,MIGUEL COUTO,"0","0"
"352940105000975","004","004",RUA,,AUGUSTO CALHEIRO,"17","19"
"352940105000976","001","001",RUA,,PAULO GOMES,"57","62"
"352940105000976","001","002",RUA,,PEDRO DIAS MORENO,"24","26"
"352940105000976","001","003",RUA,,PEDRO DIAS MORENO,"20","23"
"352940105000976","001","004",RUA,,JAIR BALLO,"0","0"
"352940105000976","001","008",RUA,,PARANAGUA,"0","0"
"352940105000976","001","009",RUA,,PARANAGUA,"0","0"
"352940105000977","001","006",RUA,,VITORIA,"140","141"
"352940105000977","001","007",RUA,,VITORIA,"32","34"
"352940105000977","002","001",RUA,,VITORIA,"0","0"
"352940105000977","002","002",RUA,,VITORIA,"0","0"
"352940105000978","001","001",ESTRADA,,MAUA E ADUTORA RIO CLARO,"160","160"
"352940105000978","001","002",VIA,,INTERNA CDHU,"0","0"
"352940105000978","001","005",ESTRADA,,DA SERVIDAO,"0","0"
"352940105000979","001","003",VIA,,INTERNA CDHU,"0","0"
"352940105000979","001","004",ESTRADA,,MAUA E ADUTORA RIO CLARO,"160","160"
"352940105000979","001","005",ESTRADA,,DA SERVIDAO,"0","0"
"352940105000980","006","001",AVENIDA,DOUTOR,GETULIO VARGAS,"14","16"
"352940105000980","006","002",RUA,,MONTE CASTELO,"26","26"
"352940105000980","006","003",RUA,,EGIDIO GAZOLLA,"3","4"
"352940105000980","006","004",RUA,DUQUE,DE CAXIAS,"18","19"
"352940105000980","007","001",AVENIDA,DOUTOR,GETULIO VARGAS,"38","41"
"352940105000980","007","003",RUA,,EGIDIO GAZOLLA,"42","42"
"352940105000980","007","004",RUA,,MONTE CASTELO,"8","9"
"352940105000981","007","002",RUA,,JOAO PESSOA,"108","112"
"352940105000981","007","003",RUA,,EGIDIO GAZOLLA,"5","5"
"352940105000981","007","004",AVENIDA,DOUTOR,GETULIO VARGAS,"5","8"
"352940105000981","008","001",RUA,,EGIDIO GAZOLLA,"25","26"
